Date,Sample,Field,NDF,Clouds,Species,Type,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
15-May,S2,P2,55.55912365,cloudy,cattle,Field,94.972,95.085,122.618,75.916,75,79.701,66.15,83.595,37.401,48.521,185.232,82.486,57.95,49.755,401.413,577.341,589.193,694.889,42.3
15-May,S2,P3,58.25353071,cloudy,horse,Field,42.613,44.465,61.864,37.16,40.54,49.18,43.114,44.355,19.31,31.398,88.114,34.72,38.054,34.424,205.267,275.902,276.526,360.46,50.1
15-May,S2,P3,58.25353071,cloudy,horse,Lab,0,0.99,5.73,5.66,1.52,0.73,0.55,0.53,0.92,0.44,0.6,0,0.904,1.02,0.738,0,0,1.08,22
15-May,S2,P4,59.50148089,cloudy,cattle/sheep,Field,57.119,53.942,74.555,46.013,48.2,56.79,47.314,53.365,21.1,35.028,132.326,47.014,33.772,36.565,263.315,433.048,456.88,605.182,41.2
15-May,S2,P4,59.50148089,cloudy,cattle/sheep,Lab,0,0.693,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.574,0,0,1.08,19.9
15-May,S2,P5,58.13402597,cloudy,none,Lab,0,0.99,5.73,5.66,1.52,0.73,1.1,0.53,0.92,0.44,0.6,0,1.13,1.02,0.82,0.747,0.82,1.08,21.7
15-May,S2,P5,58.13402597,cloudy,none,Field,73.961,79.44,109.652,70.697,80.48,99.611,87.618,87.115,39.285,60.5,156.437,59.496,82.123,65.414,388.029,518.603,526.832,667.234,55.1
15-May,S2,P6,66.82643586,light rain,horse,Lab,0,0.7425,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.104166667,0.205,0,0,1.08,19.75
15-May,S2,P6,66.82643586,light rain,horse,Field,121.988,108.735,122.803,100.075,101.8,109.6,108.42,119.648,53.88,67.677,204.164,89.15,106.413,76.245,582.837,668.937,796.888,890.689,68.2
22-May,S1,K2,51.57928414,fair,cattle,Lab,0,0.99,4.77,3.856363636,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.447272727,0,0.82,1.08,20.18181818
22-May,S1,K3,57.97505995,fair,cattle,Lab,0,0.99,5.73,4.72,0.912,0,0,0,0.782,0,0.6,0,0,1.02,0,0,0,1.08,19.9
22-May,S1,K4,59.00121976,fair,cattle,Lab,0,0.99,5.73,4.72,1.450909091,0.265454545,0.55,0.192727273,0.46,0.12,0.6,0,0,1.02,0.82,0.754545455,0.82,1.08,20
22-May,S1,K5,66.66769292,fair,cattle,Lab,0,0.99,6.68,6.61,1.52,0.803,2.2,1.007,0.92,0.44,0.6,0,2.25,1.222,0.82,0.83,0.82,1.829,21.6
22-May,S1,K6,65.82092744,fair,cattle,Lab,0,0.99,5.73,5.66,1.52,0.73,1.1,0.53,0.92,0.44,0.6,0,0.904,1.02,0.82,0.581,0.82,1.08,20.6
22-May,S1,P1,46.9702562,fair,horse,Field,675.151,644.448,792.014,546.997,576.354,684.36,600.621,706.411,376.566,505.229,1280.055,730.274,696.899,581.313,3299.634,3443.526,4349.289,4538.278,63.8
22-May,S1,P1,46.9702562,fair,horse,Lab,0,0.693,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.492,0,0,1.08,18.3
22-May,S1,P2,NA,fair,cattle,Field,1047.537,1137.311,2029.767,1003.301,977.709,1167.746,904.408,1186.384,486.075,863.207,2707.051,1317.628,807.13,979.901,5266.8,6925.532,7327.42,7878.165,45.4
22-May,S1,P2,NA,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.81818182
22-May,S1,P3,55.1756205,fair,horse,Lab,0,0.594,4.77,4.72,0.76,0.511,0.55,0.371,0.46,0.44,0.6,0,0,1.02,0.738,0.498,0.82,1.08,20.8
22-May,S1,P3,55.1756205,fair,horse,Field,836.329,894.149,1282.759,793.598,786.267,924.935,772.275,872.502,479.699,732.347,1693.751,979.704,906.949,885.319,3848.512,4323.753,4857.402,5178.67,82
22-May,S1,P4,58.27228771,fair,cattle/sheep,Field,629.122,721.142,898.24,665.386,643.172,698.468,598.828,665.027,301.99,404.9,1262.851,750.356,620.556,455.849,3252.54,4052.45,4483.758,4021.178,58.8
22-May,S1,P4,58.27228771,fair,cattle/sheep,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.745454545,0.226363636,0.521818182,1.08,20.45454545
22-May,S1,P5,61.22302158,fair,none,Lab,0,0.99,5.73,3.77,0.76,0.73,0.55,0,0.46,0.088,0.6,0,0,1.02,0.82,0.83,0.82,1.08,20.8
22-May,S1,P6,63.67491498,fair,horse,Lab,0,0.99,5.73,4.72,0.76,0,0.55,0,0.46,0,0.6,0,0,1.02,0.82,0.83,0.82,1.08,20.3
22-May,S2,K1,56.79369874,fair,cattle,Lab,0,0.99,6.68,4.72,1.52,0.73,0.55,0.53,0.46,0.44,0.6,0,0.678,1.02,0.82,0.83,1.63,2.15,20.2
22-May,S2,K2,48.2762495,fair,cattle,Lab,0,0.99,5.73,4.72,0.898181818,0,0.05,0,0.46,0,0.6,0,0,1.111818182,0.82,0,0.223636364,1.08,18.09090909
22-May,S2,K3,62.71572314,fair,cattle,Lab,0,0.99,5.73,5.66,1.52,0.073,0.55,0.212,0.92,0.132,0.6,0,0,1.02,0.82,0.747,0.82,1.08,20.9
22-May,S2,K4,61.74738105,fair,cattle,Lab,0,0.99,5.73,4.72,0.988,0.073,0.55,0.159,0.46,0.132,0.6,0,0,1.02,0.738,0.498,0.82,1.08,20.1
22-May,S2,K5,67.70782,fair,cattle,Lab,0,0.99,7.64,7.55,1.934545455,2.19,2.298181818,1.06,0.92,0.89,0.6,0,2.558181818,1.938181818,0.82,0.905454545,1.63,2.15,21.09090909
22-May,S2,K6,65.33381295,fair,cattle,Lab,0,0.99,7.64,5.66,1.52,1.46,0.55,0.53,0.92,0.44,0.6,0,1.13,1.525,0.82,0.83,0.82,2.15,19.1
22-May,S2,P1,57.28429057,fair,horse,Field,360.047,381.568,552.15,302.433,330.558,400.263,335.962,364.499,150.006,289.61,781.882,416.656,258.75,297.68,1500.427,1898.191,2313.036,2736.098,32.9
22-May,S2,P1,57.28429057,fair,horse,Lab,0,0.99,5.73,4.72,1.52,1.46,1.1,0.53,0.92,0.44,0.6,0,2.25,1.525,0.82,0.83,0.82,1.08,20.4
22-May,S2,P2,60.28166733,fair,cattle,Field,1481.96,1542.676,1985.405,1130.008,1095.126,1152.38,904.464,1201.552,541.165,797.132,2916.397,1665.029,791.051,771.974,5799.786,7462.265,8457.158,8768.972,54.4
22-May,S2,P2,60.28166733,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.082,0,0,1.08,20.2
22-May,S2,P3,58.25387845,fair,horse,Field,979.747,1038.341,1394.358,757.499,793.473,961.259,758.764,907.347,473.279,727.765,1881.821,1150.212,786.425,817.011,4619.05,4817.667,4844.899,5427.924,60.6
22-May,S2,P3,58.25387845,fair,horse,Lab,0,0.99,5.73,4.72,0.836,0.073,0.55,0.159,0.92,0.132,0.6,0,0,1.02,0.492,0,0.656,1.08,20.1
22-May,S2,P4,47.36046372,fair,cattle/sheep,Field,1149.291111,1150.868889,1456.674444,1003.093333,1032.54,1208.238889,1058.963333,1201.993333,481.8611111,838.2266667,2392.922222,1302.831111,832.9333333,752.3033333,5265.367778,6465.496667,8172.915556,8269.341111,50.88888889
22-May,S2,P4,47.36046372,fair,cattle/sheep,Lab,0,0.99,4.77,4.72,0.76,0,0.11,0,0.46,0,0.6,0,0,1.02,0.82,0.166,0.492,1.08,20.6
22-May,S2,P5,66.64607236,fair,none,Lab,0,0.99,5.73,5.66,1.52,0.73,0.55,0.240909091,0.46,0.44,0.6,0,0,1.02,0.82,0.83,0.82,1.08,21.36363636
22-May,S2,P6,64.21762,fair,horse,Lab,0,0.99,5.73,5.66,1.105454545,0,0,0,0.46,0,0.6,0,0,1.02,0.298181818,0,0.149090909,1.08,18.36363636
29-May,S1,P1,50.29039231,cloudy,horse,Field,22.991,20.774,30.034,24.014,23.38,27.584,29.457,30.205,14.5,24.638,53.399,13.68,31.212,22.922,97.972,140.55,153.972,185.065,29.3
29-May,S1,P1,50.29039231,cloudy,horse,Lab,0,0.99,4.77,3.77,0.76,0.73,0.55,0,0.46,0.44,0.6,0,0,1.02,0.372727273,0,0,1.08,20.63636364
29-May,S1,P2,52.42227336,cloudy,cattle,Lab,0,0.594,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,20.8
29-May,S1,P2,52.42227336,cloudy,cattle,Field,41.085,39.114,50.418,40.02,39.669,45.719,48.005,48.805,20.631,40.078,107.561,27.262,40.818,30.164,208.986,324.657,345.708,378.41,43.3
29-May,S1,P3,56.89739844,cloudy,horse,Field,44.156,45.224,60.892,45.389,48.877,59.822,62.296,58.385,26.955,57.064,126.1,32.436,60.368,45.934,245.935,376.909,387.363,462.718,36
29-May,S1,P3,56.89739844,cloudy,horse,Lab,0,0.99,4.77,4.72,0.76,0.438,0.55,0,0.46,0.264,0.6,0,0,1.02,0,0,0,1.08,20
29-May,S1,P4,55.0498,cloudy,cattle/sheep,Lab,0,0.99,4.77,4.72,0.76,0.365,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.6
29-May,S1,P4,55.0498,cloudy,cattle/sheep,Field,68.475,69.57,87.066,66.4,71.673,87.339,86.156,82.65,35.372,71.366,212.526,51.101,76.144,54.556,425.863,720.896,696.722,829.73,52.5
29-May,S1,P5,47.00403677,cloudy,none,Lab,0,0.891,4.77,3.77,0.76,0,0,0,0.46,0.396,0.6,0,0,1.02,0.574,0,0,1.08,20.5
29-May,S1,P5,47.00403677,cloudy,none,Field,61.171,65.716,89.273,63.311,78.909,112.559,114.094,94.97,38.175,92.861,204.112,50.219,94.44,56.81,480.038,714.902,654.182,766.608,33.7
29-May,S1,P6,60.69527811,cloudy,horse,Lab,0,0.99,5.73,5.002,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.6
29-May,S1,P6,60.69527811,cloudy,horse,Field,118.119,111.682,146.029,96.329,91.692,98.454,97,118.853,63.42,97.326,358.746,97.607,110.217,90.11,605.463,970.931,916.403,1097.059,45.6
29-May,S2,P1,46.38590873,cloudy,horse,Lab,0,0.99,4.77,4.72,0.76,0.73,0.165,0,0.92,0.44,0.6,0,0,1.121,0,0,0,1.08,18
29-May,S2,P1,46.38590873,cloudy,horse,Field,24.402,21.244,27.642,22.558,21.847,25.36,27.299,27.785,12.887,22.682,58.21,14.757,26.869,17.14,122.442,163.934,172.19,192.701,29.4
29-May,S2,P2,48.92248,cloudy,cattle,Field,51.543,49.548,64.75,49.939,47.709,53.781,54.422,58.385,24.391,46.088,140.778,37.13,49.278,34.672,266.381,417.681,441.487,469.061,33
29-May,S2,P2,48.92248,cloudy,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,1.08,20.3
29-May,S2,P3,52.36013608,cloudy,horse,Field,58.432,56.88,75.034,58.22,62.392,76.984,77.638,78.689,38.603,76.375,154.064,41.913,82.434,60.828,340.367,457.692,484.822,574.229,31.9
29-May,S2,P3,52.36013608,cloudy,horse,Lab,0,0.99,5.73,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0.328,0,0,1.08,18.1
29-May,S2,P4,57.97214557,cloudy,cattle/sheep,Lab,0,0.99,5.642727273,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.596363636,0,0,1.08,18.72727273
29-May,S2,P4,57.97214557,cloudy,cattle/sheep,Field,70.384,71.262,89.366,67.492,72.841,87.409,86.331,81.495,33.327,69.911,219.55,52.76,73.057,53.674,429.082,744.111,715.649,854.248,44.2
29-May,S2,P5,47.45180144,cloudy,none,Lab,0,0.99,5.634,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.246,0,0,1.08,16
29-May,S2,P5,47.45180144,cloudy,none,Field,98.282,97.394,128.579,88.048,93.447,118.187,115.085,112.415,45.114,92.634,299.272,76.601,97.183,70.912,592.019,953.711,914.282,1065.445,45.3
29-May,S2,P6,57.08548,cloudy,horse,Field,135.881,145.532,206.278,133.355,155.985,206.43,192.49,188.681,92.943,192.737,438.151,117.539,198.257,151.917,811.711,1257.856,1145.55,1415.36,43.5
29-May,S2,P6,57.08548,cloudy,horse,Lab,0,0.99,6.585,5.66,1.52,0.73,0.55,0.053,0.92,0.352,0.6,0,0,1.02,0.164,0,0,1.08,20.1
31-May,S1,K2,46.85527316,cloudy,cattle,Field,2234.889,2096.662,3119.242,1979.183,2066.977,2461.66,2227.623,2506.823,1039.264,2343.313,5899.512,2392.6,2030.354,1736.68,10554.258,14356.998,15098.214,15272.812,46.8
31-May,S1,K2,46.85527316,cloudy,cattle,Lab,0,0.99,4.77,4.814,0.76,0,0.165,0,0.46,0,0.6,0,0,1.02,0.246,0,0,1.08,17.4
31-May,S1,K3,60.12201321,cloudy,cattle,Field,1303.751,1180.886,1844.288,1228.463,1259.65,1468.421,1440.518,1554.728,653.126,1533.561,3442.702,1402.654,1207.602,1150.866,5622.488,7678.653,8820.373,9655.028,102.8
31-May,S1,K3,60.12201321,cloudy,cattle,Lab,0,0.99,7.64,5.66,1.52,0.73,1.1,0.53,0.92,0.44,0.6,0,1.13,1.121,0.82,0.83,0.82,1.08,20.4
31-May,S1,K4,57.83363345,cloudy,cattle,Lab,0,0.99,5.73,4.814,1.52,0,0.55,0,0.874,0.088,0.6,0,0,1.02,0.656,0,0,1.08,18.8
31-May,S1,K4,57.83363345,cloudy,cattle,Field,2514.864,2378.792,3387.516,2268.447,2179.858,2488.618,2340.841,2770.777,1200.953,2361.848,6427.76,2812.145,2309.67,1757.057,11482.297,15316.366,15987.293,16099.532,81.5
31-May,S1,K5,53.6440959,cloudy,cattle,Lab,0,0.99,6.68,5.66,1.52,1.46,1.1,0.53,0.92,0.44,0.6,0,1.13,1.295454545,0.82,0.83,0.82,1.955454545,21.63636364
31-May,S1,K5,53.6440959,cloudy,cattle,Field,2042.319,1768.183,2378.901,1899.954,1733.454,1876.348,1887.035,2266.585,1042.352,1773.843,4136.594,1914.723,1976.843,1598.479,7940.489,9418.515,10917.085,10747.79,31.3
31-May,S1,K6,64.92539016,cloudy,cattle,Lab,0,0.99,13.37,10.38,3.04,1.825,1.1,0.53,1.39,0.44,0.6,0,2.25,2.132,0.82,0.83,0.82,1.08,19.2
31-May,S1,K6,64.92539016,cloudy,cattle,Field,1827.753,1800.335,2703.015,2077.606,2117.316,2490.008,2514.958,2750.749,1628.637,2543.246,4091.164,1693.228,3090.12,2597.236,6971.234,8972.131,10339.755,11416.541,38.7
31-May,S2,K1,65.86253752,cloudy,cattle,Lab,0,0.99,8.59,7.55,1.52,0.073,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,16.4
31-May,S2,K1,65.86253752,cloudy,cattle,Field,1639.747,1374.084,1953.489,1514.999,1396.934,1508.721,1583.31,1889.113,968.996,1492.937,3539.948,1560.838,1828.667,1325.31,6749.367,7995.039,9308.997,9353.826,44.5
31-May,S2,K2,54.50707858,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.082,0,0,1.08,17.3
31-May,S2,K2,54.50707858,cloudy,cattle,Field,2172.718,1872.254,2736.262,1937.524,1799.865,1942.286,1910.483,2246.444,896.495,1776.35,5572.34,2205.984,1620.92,1282.31,9210.423,13266.283,14880.744,14926.337,43.4
31-May,S2,K3,56.96838632,cloudy,cattle,Lab,0,0.99,5.73,5.66,1.52,0.73,0.75,0.53,0.92,0.44,0.6,0,1.13,1.02,0.82,0.301818182,0.82,1.08,19.72727273
31-May,S2,K3,56.96838632,cloudy,cattle,Field,1306.158,1166.221,1742.71,1272.943,1271.194,1473.216,1445.184,1616.136,735.707,1488.201,3117.676,1272.803,1404.027,1167.223,5354.654,6960.71,8326.176,8899.067,76.5
31-May,S2,K4,58.64880048,cloudy,cattle,Field,2747.772,2300.197,3216.045,2487.67,2252.114,2370.638,2343.993,2876.425,1226.387,2285.883,6216.247,2678.876,2195.566,1778.311,10837.065,14453.484,17748.552,16788.499,60.7
31-May,S2,K4,58.64880048,cloudy,cattle,Lab,0,0.99,5.73,5.66,1.292,0,0.55,0.477,0.46,0.352,0.6,0,0,1.02,0.82,0,0.738,1.08,19.9
31-May,S2,K5,55.45781469,cloudy,cattle,Lab,0,0.99,6.68,5.66,1.52,0.73,0.55,0.53,0.92,0.44,0.6,0,1.13,1.02,0.82,0.83,0.82,1.401,19.3
31-May,S2,K5,55.45781469,cloudy,cattle,Field,1997.495,1850.348,2708.249,2166.204,2180.661,2464.716,2560.106,2707.664,1300.932,2564.423,4172.278,1833.728,2623.862,2661.391,7649.388,9452.618,11625.569,12112.605,46.9
31-May,S2,K6,61.62236,cloudy,cattle,Lab,0,0.99,6.68,5.66,1.444,0,0.55,0.265,0.46,0.044,0.6,0,0,1.02,0.082,0,0.082,1.08,17.1
31-May,S2,K6,61.62236,cloudy,cattle,Field,2275.814,1978.112,2766.476,2155.561,1993.479,2004.263,2074.625,2498.128,1145.708,1920.583,5061.361,2281.607,2149.261,1661.461,8678.7,11362.321,13355.613,13018.043,46.1
5-Jun,S1,K2,43.57752652,cloudy,cattle,Lab,0,0.99,9.55,6.61,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,19.90909091
5-Jun,S1,K2,43.57752652,cloudy,cattle,Field,1704.246,1510.308,2152.143,1541.286,1415.052,1538.806,1421.852,1767.619,736.611,1434.416,4326.47,1811.061,1294.267,986.708,7192.052,9771.365,10949.807,10617.564,36.1
5-Jun,S1,K3,57.41738957,cloudy,cattle,Lab,0,0.99,4.77,4.72,1.064,0,0.55,0,0.506,0.308,0.6,0,0,1.02,0.82,0,0.492,1.08,18
5-Jun,S1,K3,57.41738957,cloudy,cattle,Field,1060.956,923.106,1365.236,945.929,885.284,949.326,890.466,1169.885,526.62,975.981,2396.134,1124.194,907.018,776.418,4145.177,4887.243,5427.854,5353.141,35.5
5-Jun,S1,K4,52.39988002,partly cloudy,cattle,Field,1897.811,1600.936,2387.261,1810.536,1676.102,1810.063,1846.028,2141.623,957.063,1770.431,4613.719,2005.688,1780.418,1226.775,7852.015,9814.84,11725.239,11324.492,65.7
5-Jun,S1,K4,52.39988002,partly cloudy,cattle,Lab,0,0.99,4.962,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.246,0,0.41,1.08,17.1
5-Jun,S1,K5,60.59294,partly cloudy,cattle,Field,2057.425,1759.816,2559.832,2096.252,1975.943,2078.052,2071.008,2462.966,1021.671,2083.536,5065.664,2151.367,1800.085,1676.544,7398.865,10078.549,14503.994,14382.001,27.2
5-Jun,S1,K5,60.59294,partly cloudy,cattle,Lab,0,0.99,5.73,5.284,1.368,0.73,0.55,0.212,0.46,0.44,0.6,0,0,1.02,0.82,0.83,0.82,2.043,20.1
5-Jun,S1,K6,65.69997999,partly cloudy,cattle,Field,2310.674,2067.988,3113.09,2318.385,2279.367,2477.5,2413.464,2867.015,1525.852,2791.634,5255.667,2490.696,2801.769,2795.971,8594.253,9838.982,11788.208,11796.46,35.2
5-Jun,S1,K6,65.69997999,partly cloudy,cattle,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.972,19.3
5-Jun,S1,P1,52.53729254,cloudy,horse,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.9
5-Jun,S1,P1,52.53729254,cloudy,horse,Field,317.827,234.654,332.379,286.173,237.159,231.512,258.053,322.994,133.214,260.87,656.437,241.429,233.358,181.787,1038.488,1270.434,1832.901,1984.966,28
5-Jun,S1,P2,40.60887822,cloudy,cattle,Lab,0,0.99,6.68,6.61,1.52,0,0.44,0,0.92,0.132,0.6,0,0,1.02,0.82,0,0.328,1.08,17.2
5-Jun,S1,P2,40.60887822,cloudy,cattle,Field,589.911,510.396,737.403,592.445,559.577,600.529,721.077,763.967,283.493,661.282,1544.318,564.636,535.774,378.169,2513.142,3153.968,4184.846,4410.821,23.8
5-Jun,S1,P3,47.78591718,cloudy,horse,Lab,0,0.99,5.73,4.72,1.064,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.9
5-Jun,S1,P3,47.78591718,cloudy,horse,Field,633.901,511.898,777.538,570.067,552.417,575.793,641.338,766.825,325.614,659.915,1651.12,608.702,589.509,406.966,2447.45,3139.364,4096.937,4382.863,38.9
5-Jun,S1,P4,58.72133707,cloudy,cattle/sheep,Field,877.353,736.495,1130.03,767.093,749.829,888.669,786.406,915.063,338.401,922.924,2302.304,874.557,587.907,625.581,3438.521,4790.591,5887.56,6096.523,57
5-Jun,S1,P4,58.72133707,cloudy,cattle/sheep,Lab,0,0.99,5.73,5.66,1.52,0.73,0.55,0.53,0.644,0.44,0.6,0,0,1.02,0.82,0.83,0.82,1.08,20.9
5-Jun,S1,P5,61.42074,cloudy,none,Field,733.428,652.726,994.378,692.87,709.281,807.514,770.424,865.762,387.274,864.538,1942.799,770.698,667.372,702.175,2866.87,3877.145,4884.132,5201.517,68.2
5-Jun,S1,P5,61.42074,cloudy,none,Lab,0,0.99,6.68,5.66,1.52,0.73,0.55,0.53,0.92,0.44,0.6,0,0,1.02,0.82,0.83,0.82,1.08,19.6
5-Jun,S1,P6,62.30413917,cloudy,horse,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,19.1
5-Jun,S1,P6,62.30413917,cloudy,horse,Field,406.554,372.478,564.097,430.897,430.112,476.988,477.258,541.718,274.84,527.065,978.548,402.154,509.019,437.035,1572.947,1870.958,2374.762,2499.624,73.2
5-Jun,S2,K1,51.40803518,cloudy,cattle,Field,1031.823,873.09,1255.118,828.405,753.044,835.098,773.166,961.34,401.062,794.767,2512.175,1125.757,644.16,553.298,4100.82,5413.988,5874.206,5991.03,35.9
5-Jun,S2,K1,51.40803518,cloudy,cattle,Lab,0,0.99,7.64,7.55,1.52,0,0,0,0.92,0.132,0.6,0,0,1.02,0.82,0,0,1.08,14.6
5-Jun,S2,K2,53.80225864,cloudy,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0.55,0,0.46,0.32,0.6,0,0,1.02,0.745454545,0,0.82,1.08,19.36363636
5-Jun,S2,K2,53.80225864,cloudy,cattle,Field,1247.219,1102.479,1630.662,1133.496,1037.691,1153.949,1063.415,1342.883,595.079,1140.483,3103.822,1330.742,1035.984,770.543,5125.379,6576.712,7144.808,7289.071,44.1
5-Jun,S2,K3,58.29644356,partly cloudy,cattle,Lab,0,0.99,5.73,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,16.2
5-Jun,S2,K3,58.29644356,partly cloudy,cattle,Field,1002.192,879.672,1328.592,891.897,904.424,1079.604,957.604,1155.413,611.625,1101.954,2222.203,991.902,1041.815,949.293,3685.907,4417.395,4673.469,5124.094,31.4
5-Jun,S2,K4,60.82595923,partly cloudy,cattle,Field,2181.516,1956.395,2868.42,2077.152,1980.765,2274.13,2240.341,2473.314,1053.003,2248.718,5637.192,2541.598,1882.862,1489.76,8727.808,11773.081,14017.933,14174.568,43.5
5-Jun,S2,K4,60.82595923,partly cloudy,cattle,Lab,0,0.99,5.73,5.66,1.52,0,0.55,0.265,0.92,0.22,0.6,0,0,1.02,0.574,0,0.82,1.08,19
5-Jun,S2,K5,54.00790633,partly cloudy,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.164,0,0,1.08,18.6
5-Jun,S2,K5,54.00790633,partly cloudy,cattle,Field,1896.565,1651.137,2329.491,1734.126,1564.901,1608.635,1572.985,1996.192,862.882,1543.218,4409.355,2085.709,1502.014,1220.115,7438.309,9201.569,11015.163,10146.135,27.9
5-Jun,S2,K6,68.12079584,partly cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,17.5
5-Jun,S2,K6,68.12079584,partly cloudy,cattle,Field,2714.322,2460.207,3924.059,3137.694,3211.701,3570.235,3727.464,4001.298,1949.734,4159.195,7367.271,3026.314,3593.764,3235.551,10104.166,13608.752,17866.001,19346.406,37.4
5-Jun,S2,P1,53.10768154,cloudy,horse,Lab,0,0.99,4.77,4.72,0.76,0,0.55,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.5
5-Jun,S2,P1,53.10768154,cloudy,horse,Field,456.105,395.79,624.804,402.151,396.576,446.071,416.885,492.801,184.652,521.147,1234.986,419.84,330.999,363.478,1740.312,2480.594,3077.323,3628.405,45.1
5-Jun,S2,P2,59.5554933,cloudy,cattle,Lab,0,0.99,5.73,4.72,1.52,0.365,0.55,0.53,0.46,0.366666667,0.6,0,0,1.02,0.82,0.484166667,0.82,1.08,21.41666667
5-Jun,S2,P2,59.5554933,cloudy,cattle,Field,692.841,566.232,834.757,556.06,492.58,511.94,478.307,639.83,246.504,559.448,1741.914,672.31,372.388,390.705,2614.254,3553.671,4183.87,4236.186,41.6
5-Jun,S2,P3,56.13315326,cloudy,horse,Field,817.424,693.716,1045.533,652.209,625.331,676.053,626.172,779.484,295.852,719.166,2188.162,845.734,461.567,448.788,2970.077,4242.236,5064.104,5575.519,34.7
5-Jun,S2,P3,56.13315326,cloudy,horse,Lab,0,0.792,4.77,3.77,0.76,0,0.55,0.053,0.46,0,0.6,0,0,1.02,0.574,0,0.41,1.08,18.3
5-Jun,S2,P4,57.14431773,cloudy,cattle/sheep,Lab,0,0.99,5.73,4.72,1.52,0,0.55,0,0.46,0.132,0.6,0,0,1.02,0.82,0.83,0.82,1.08,21.2
5-Jun,S2,P4,57.14431773,cloudy,cattle/sheep,Field,931.144,776.54,1126.079,803.573,714.904,732.544,707.428,888.87,380.382,731.826,2301.292,925.462,633.071,525.285,3446.654,4770.501,5818.313,5845.107,61.5
5-Jun,S2,P5,65.57307846,cloudy,none,Lab,0,0.99,6.68,5.945,1.52,0.73,1.1,0.53,0.92,0.44,0.6,0,1.13,1.02,0.82,0.83,1.63,2.15,20.1
5-Jun,S2,P5,65.57307846,cloudy,none,Field,640.4127273,538.3481818,762.96,627.2345455,576.9190909,579.4763636,585.5809091,724.4281818,328.5136364,623.1090909,1559.514545,610.6563636,616.4709091,423.0381818,2480.004545,3173.896364,4033.863636,3887.346364,33.27272727
5-Jun,S2,P6,59.12627475,cloudy,horse,Lab,0,0.99,6.68,6.61,1.52,0.73,0.55,0.53,1.39,0.44,0.6,0,1.13,1.121,0.82,0.83,0.82,1.08,19.1
5-Jun,S2,P6,59.12627475,cloudy,horse,Field,363.975,354.618,533.88,371.13,382.329,452.531,442.024,493.958,246.36,486.99,879.277,373.623,463.968,422.248,1405.019,1700.017,2054.791,2210.788,85.5
12-Jun,S1,K2,47.02964593,cloudy,cattle,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0,0,0,1.08,14.2
12-Jun,S1,K2,47.02964593,cloudy,cattle,Field,62.582,58.572,87.894,58.22,58.304,66.146,60.139,65.975,28.574,63.348,161.721,45.724,54.651,42.12,296.735,436.673,432.821,503.795,43.2
12-Jun,S1,K3,59.63726,cloudy,cattle,Lab,0,0.99,7.64,5.66,1.52,0,0.55,0,0.92,0.088,0.6,0,0,1.02,0,0,0,1.08,15.4
