metric,mean,method,i,dataset
RMSPE,2.1901550745379637,FS1_HT1,51,simulated
RSR,1.1080633116673664,FS1_HT1,51,simulated
r,0.04277770334387534,FS1_HT1,51,simulated
r2,0.028487278830294237,FS1_HT1,51,simulated
CCC,0.2694092390903685,FS0_HT0,51,spectral
MAE,4.790913512877706,FS0_HT0,51,spectral
R2,0.06822913941744932,FS0_HT0,51,spectral
RMSE,6.049303773404075,FS0_HT0,51,spectral
RMSPE,0.12229804504586742,FS0_HT0,51,spectral
RSR,0.9648210634343064,FS0_HT0,51,spectral
r,0.33312754462907995,FS0_HT0,51,spectral
r2,0.11326795020321315,FS0_HT0,51,spectral
CCC,0.2418422847081673,FS0_HT1,51,spectral
MAE,5.242148082685352,FS0_HT1,51,spectral
R2,-0.11238220118692561,FS0_HT1,51,spectral
RMSE,6.608684554820033,FS0_HT1,51,spectral
RMSPE,0.13094083667061468,FS0_HT1,51,spectral
RSR,1.0503111914946839,FS0_HT1,51,spectral
r,0.2794147748529687,FS0_HT1,51,spectral
r2,0.08236348921802517,FS0_HT1,51,spectral
CCC,0.2709423428613821,FS1_HT0,51,spectral
MAE,4.730899819263229,FS1_HT0,51,spectral
R2,0.0759230796151511,FS1_HT0,51,spectral
RMSE,6.020546659695476,FS1_HT0,51,spectral
RMSPE,0.12178933268525931,FS1_HT0,51,spectral
RSR,0.9605628601966283,FS1_HT0,51,spectral
r,0.34052484782393433,FS1_HT0,51,spectral
r2,0.11982425915422726,FS1_HT0,51,spectral
CCC,0.2778610229244423,FS1_HT1,51,spectral
MAE,4.710754076597896,FS1_HT1,51,spectral
R2,0.0835663958360624,FS1_HT1,51,spectral
RMSE,5.989452677014638,FS1_HT1,51,spectral
RMSPE,0.12071962624691204,FS1_HT1,51,spectral
RSR,0.9561221008462345,FS1_HT1,51,spectral
r,0.3462512747875798,FS1_HT1,51,spectral
r2,0.12666695201113246,FS1_HT1,51,spectral
CCC,0.35023536625667917,FS0_HT0,52,simulated
MAE,0.6616813841608626,FS0_HT0,52,simulated
R2,0.05256155938381226,FS0_HT0,52,simulated
RMSE,0.80593627010761,FS0_HT0,52,simulated
RMSPE,2.3260248595651114,FS0_HT0,52,simulated
RSR,0.9645902224573835,FS0_HT0,52,simulated
r,0.4668391977301666,FS0_HT0,52,simulated
r2,0.26829653902670936,FS0_HT0,52,simulated
CCC,0.30174647966958823,FS0_HT1,52,simulated
MAE,0.6720366638630862,FS0_HT1,52,simulated
R2,-0.05151977025452026,FS0_HT1,52,simulated
RMSE,0.8160167854651682,FS0_HT1,52,simulated
RMSPE,2.5145894734946403,FS0_HT1,52,simulated
RSR,1.0152680697768628,FS0_HT1,52,simulated
r,0.46916335031448303,FS0_HT1,52,simulated
r2,0.24332292605047284,FS0_HT1,52,simulated
CCC,0.08323200267610123,FS1_HT0,52,simulated
MAE,0.78618150915845,FS1_HT0,52,simulated
R2,-0.4690083133005449,FS1_HT0,52,simulated
RMSE,0.9983794673429536,FS1_HT0,52,simulated
RMSPE,2.306151543851352,FS1_HT0,52,simulated
RSR,1.1981637706923647,FS1_HT0,52,simulated
r,0.0998233580670043,FS1_HT0,52,simulated
r2,0.05894885920403288,FS1_HT0,52,simulated
CCC,-0.024303309778398872,FS1_HT1,52,simulated
MAE,0.7777290660314998,FS1_HT1,52,simulated
R2,-0.4545594557786973,FS1_HT1,52,simulated
RMSE,0.9970212051910894,FS1_HT1,52,simulated
RMSPE,1.9272526637793348,FS1_HT1,52,simulated
RSR,1.1967200686563317,FS1_HT1,52,simulated
r,-0.05088878929432776,FS1_HT1,52,simulated
r2,0.057443982843235895,FS1_HT1,52,simulated
CCC,0.215031025711226,FS0_HT0,52,spectral
MAE,5.1334104166298475,FS0_HT0,52,spectral
R2,-0.08021306284901872,FS0_HT0,52,spectral
RMSE,6.514026036807154,FS0_HT0,52,spectral
RMSPE,0.1304051225337321,FS0_HT0,52,spectral
RSR,1.037724613863423,FS0_HT0,52,spectral
r,0.2536687717812861,FS0_HT0,52,spectral
r2,0.06861778289838535,FS0_HT0,52,spectral
CCC,0.22735034438464669,FS0_HT1,52,spectral
MAE,4.9698504295980355,FS0_HT1,52,spectral
R2,-0.04367327796407792,FS0_HT1,52,spectral
RMSE,6.40462899948721,FS0_HT1,52,spectral
RMSPE,0.12991287773942647,FS0_HT1,52,spectral
RSR,1.0201340249202449,FS0_HT1,52,spectral
r,0.27308836528209546,FS0_HT1,52,spectral
r2,0.07723310577892772,FS0_HT1,52,spectral
CCC,0.23719420381314146,FS1_HT0,52,spectral
MAE,4.927504888190897,FS1_HT0,52,spectral
R2,0.000915605028789912,FS1_HT0,52,spectral
RMSE,6.262057509934387,FS1_HT0,52,spectral
RMSPE,0.12667279021796643,FS1_HT0,52,spectral
RSR,0.9981069241150745,FS1_HT0,52,spectral
r,0.29183809343844164,FS1_HT0,52,spectral
r2,0.0894892969929472,FS1_HT0,52,spectral
CCC,0.21253795286593707,FS1_HT1,52,spectral
MAE,5.115635379093158,FS1_HT1,52,spectral
R2,-0.08601216570598835,FS1_HT1,52,spectral
RMSE,6.520756191519773,FS1_HT1,52,spectral
RMSPE,0.13031774585336128,FS1_HT1,52,spectral
RSR,1.0391471144590771,FS1_HT1,52,spectral
r,0.2585911439824235,FS1_HT1,52,spectral
r2,0.07248235835570713,FS1_HT1,52,spectral
CCC,0.28862766060028494,FS0_HT0,53,simulated
MAE,0.7753168137540937,FS0_HT0,53,simulated
R2,-0.001172251499799204,FS0_HT0,53,simulated
RMSE,0.9690202393799062,FS0_HT0,53,simulated
RMSPE,8.43783519405316,FS0_HT0,53,simulated
RSR,0.9868822301642552,FS0_HT0,53,simulated
r,0.40877873131224696,FS0_HT0,53,simulated
r2,0.2476305000255909,FS0_HT0,53,simulated
CCC,0.23917794952861038,FS0_HT1,53,simulated
MAE,0.7854489828491965,FS0_HT1,53,simulated
R2,0.009831505763032666,FS0_HT1,53,simulated
RMSE,0.9745033320476519,FS0_HT1,53,simulated
RMSPE,7.971499448185422,FS0_HT1,53,simulated
RSR,0.9897711426932071,FS0_HT1,53,simulated
r,0.334902001610663,FS0_HT1,53,simulated
r2,0.16264448504575138,FS0_HT1,53,simulated
CCC,-0.05806129469910715,FS1_HT0,53,simulated
MAE,0.9894449714975725,FS1_HT0,53,simulated
R2,-0.5567751706574825,FS1_HT0,53,simulated
RMSE,1.2190620416016658,FS1_HT0,53,simulated
RMSPE,23.249497180271014,FS1_HT0,53,simulated
RSR,1.2402509620492168,FS1_HT0,53,simulated
r,-0.08352720172029868,FS1_HT0,53,simulated
r2,0.032113349170287395,FS1_HT0,53,simulated
CCC,-0.0235602102495076,FS1_HT1,53,simulated
MAE,0.8921171980890753,FS1_HT1,53,simulated
R2,-0.27983252809136305,FS1_HT1,53,simulated
RMSE,1.1111298372381382,FS1_HT1,53,simulated
RMSPE,6.915345872817293,FS1_HT1,53,simulated
RSR,1.1288582124841176,FS1_HT1,53,simulated
r,-0.04199462682065645,FS1_HT1,53,simulated
r2,0.023382682628483448,FS1_HT1,53,simulated
CCC,0.26721182105542385,FS0_HT0,53,spectral
MAE,4.9525206998156275,FS0_HT0,53,spectral
R2,-0.015106572645888638,FS0_HT0,53,spectral
RMSE,6.321738900999623,FS0_HT0,53,spectral
RMSPE,0.12603121069699003,FS0_HT0,53,spectral
RSR,1.0056251828253193,FS0_HT0,53,spectral
r,0.3164062229452532,FS0_HT0,53,spectral
r2,0.1028519149265257,FS0_HT0,53,spectral
CCC,0.2727654316230802,FS0_HT1,53,spectral
MAE,4.94457076397476,FS0_HT1,53,spectral
R2,-0.02353048101194366,FS0_HT1,53,spectral
RMSE,6.30911343700844,FS0_HT1,53,spectral
RMSPE,0.12545524223080876,FS0_HT1,53,spectral
RSR,1.0060052443802325,FS0_HT1,53,spectral
r,0.3229330130982065,FS0_HT1,53,spectral
r2,0.11328547935267333,FS0_HT1,53,spectral
CCC,0.2529305602379271,FS1_HT0,53,spectral
MAE,5.060205358365948,FS1_HT0,53,spectral
R2,-0.06493593907258381,FS1_HT0,53,spectral
RMSE,6.445801251425306,FS1_HT0,53,spectral
RMSPE,0.1269554442785418,FS1_HT0,53,spectral
RSR,1.0228964461812875,FS1_HT0,53,spectral
r,0.3019413620622585,FS1_HT0,53,spectral
r2,0.10417662745134929,FS1_HT0,53,spectral
CCC,0.2566700823660321,FS1_HT1,53,spectral
MAE,4.811116479634073,FS1_HT1,53,spectral
R2,0.05478553678515119,FS1_HT1,53,spectral
RMSE,6.109593643513573,FS1_HT1,53,spectral
RMSPE,0.12294826775819909,FS1_HT1,53,spectral
RSR,0.971391793843401,FS1_HT1,53,spectral
r,0.3158907176572797,FS1_HT1,53,spectral
r2,0.106417428315178,FS1_HT1,53,spectral
CCC,0.32721306201767825,FS0_HT0,54,simulated
MAE,0.6803660700496554,FS0_HT0,54,simulated
R2,0.11767825922764516,FS0_HT0,54,simulated
RMSE,0.8508759630950063,FS0_HT0,54,simulated
RMSPE,2.6032561380469392,FS0_HT0,54,simulated
RSR,0.9368617036188341,FS0_HT0,54,simulated
r,0.5001435444670321,FS0_HT0,54,simulated
r2,0.2738008719765103,FS0_HT0,54,simulated
CCC,0.3327689719662642,FS0_HT1,54,simulated
MAE,0.6733095120197249,FS0_HT1,54,simulated
R2,0.14307770261702366,FS0_HT1,54,simulated
RMSE,0.8435753941969206,FS0_HT1,54,simulated
RMSPE,2.731850574105372,FS0_HT1,54,simulated
RSR,0.9247472444179268,FS0_HT1,54,simulated
r,0.4937097089175563,FS0_HT1,54,simulated
r2,0.24787567265911167,FS0_HT1,54,simulated
CCC,-0.01507687295694109,FS1_HT0,54,simulated
MAE,0.9181822245100385,FS1_HT0,54,simulated
R2,-0.63835639218964,FS1_HT0,54,simulated
RMSE,1.1297776638508903,FS1_HT0,54,simulated
RMSPE,2.787472516537486,FS1_HT0,54,simulated
RSR,1.257845651705876,FS1_HT0,54,simulated
r,0.026335134941568916,FS1_HT0,54,simulated
r2,0.06274053632577105,FS1_HT0,54,simulated
CCC,-0.07379944452470838,FS1_HT1,54,simulated
MAE,0.8555653647604359,FS1_HT1,54,simulated
R2,-0.37273115251979033,FS1_HT1,54,simulated
RMSE,1.0511713601013217,FS1_HT1,54,simulated
RMSPE,2.30095113262396,FS1_HT1,54,simulated
RSR,1.1639528738107243,FS1_HT1,54,simulated
r,-0.10411030458440636,FS1_HT1,54,simulated
r2,0.09452367442185534,FS1_HT1,54,simulated
CCC,0.28150600171123674,FS0_HT0,54,spectral
MAE,4.69333992546011,FS0_HT0,54,spectral
R2,0.08307609351288411,FS0_HT0,54,spectral
RMSE,6.022870184050974,FS0_HT0,54,spectral
RMSPE,0.12110671697102618,FS0_HT0,54,spectral
RSR,0.9570726492387435,FS0_HT0,54,spectral
r,0.3434701398419281,FS0_HT0,54,spectral
r2,0.12388516692786797,FS0_HT0,54,spectral
CCC,0.2729274587194651,FS0_HT1,54,spectral
MAE,4.6694876227469635,FS0_HT1,54,spectral
R2,0.0871802496244779,FS0_HT1,54,spectral
RMSE,6.008860127627347,FS0_HT1,54,spectral
RMSPE,0.12034721671320323,FS0_HT1,54,spectral
RSR,0.9547272104460074,FS0_HT1,54,spectral
r,0.34181471758259463,FS0_HT1,54,spectral
r2,0.12217463307374306,FS0_HT1,54,spectral
CCC,0.2241568574480774,FS1_HT0,54,spectral
MAE,4.850377683200311,FS1_HT0,54,spectral
R2,0.015714009281256346,FS1_HT0,54,spectral
RMSE,6.239978860164031,FS1_HT0,54,spectral
RMSPE,0.1255475987309173,FS1_HT0,54,spectral
RSR,0.9917737134415645,FS1_HT0,54,spectral
r,0.2758868036376139,FS1_HT0,54,spectral
r2,0.07956325395087552,FS1_HT0,54,spectral
CCC,0.25941998620153994,FS1_HT1,54,spectral
MAE,4.761508988567214,FS1_HT1,54,spectral
R2,0.060247882229074866,FS1_HT1,54,spectral
RMSE,6.096228062588301,FS1_HT1,54,spectral
RMSPE,0.12183711753557006,FS1_HT1,54,spectral
RSR,0.9691785988500353,FS1_HT1,54,spectral
r,0.31977170445071296,FS1_HT1,54,spectral
r2,0.1045639692031998,FS1_HT1,54,spectral
CCC,0.34004704074956094,FS0_HT0,55,simulated
MAE,0.8368435515043797,FS0_HT0,55,simulated
R2,0.05948649405233895,FS0_HT0,55,simulated
RMSE,0.9890369811004703,FS0_HT0,55,simulated
RMSPE,2.619515799036556,FS0_HT0,55,simulated
RSR,0.9481132085399546,FS0_HT0,55,simulated
r,0.45530042345067345,FS0_HT0,55,simulated
r2,0.2696164202773084,FS0_HT0,55,simulated
CCC,0.39263564175696863,FS0_HT1,55,simulated
MAE,0.874693516006195,FS0_HT1,55,simulated
R2,-0.05691794123826925,FS0_HT1,55,simulated
RMSE,1.0442818945927985,FS0_HT1,55,simulated
RMSPE,2.3204560947993516,FS0_HT1,55,simulated
RSR,1.0137718627460806,FS0_HT1,55,simulated
r,0.5087280983460631,FS0_HT1,55,simulated
r2,0.2613049189785721,FS0_HT1,55,simulated
CCC,-0.04569147768568801,FS1_HT0,55,simulated
MAE,1.0712620876496155,FS1_HT0,55,simulated
R2,-0.6760677749320954,FS1_HT0,55,simulated
RMSE,1.3405860818194424,FS1_HT0,55,simulated
RMSPE,3.1792117370958954,FS1_HT0,55,simulated
RSR,1.281303380146613,FS1_HT0,55,simulated
r,-0.055477676250489806,FS1_HT0,55,simulated
r2,0.11889857308022019,FS1_HT0,55,simulated
CCC,0.04078109377959764,FS1_HT1,55,simulated
MAE,0.969321837293526,FS1_HT1,55,simulated
R2,-0.35497801073320084,FS1_HT1,55,simulated
RMSE,1.2001709913074645,FS1_HT1,55,simulated
RMSPE,2.145957836636941,FS1_HT1,55,simulated
RSR,1.1595302417111182,FS1_HT1,55,simulated
r,0.028503250212419097,FS1_HT1,55,simulated
r2,0.06107070040653809,FS1_HT1,55,simulated
CCC,0.24781699011497865,FS0_HT0,55,spectral
MAE,4.903076899514081,FS0_HT0,55,spectral
R2,0.03751802256248669,FS0_HT0,55,spectral
RMSE,6.162647110336775,FS0_HT0,55,spectral
RMSPE,0.1231766768772268,FS0_HT0,55,spectral
RSR,0.9807306615303105,FS0_HT0,55,spectral
r,0.3053093210996007,FS0_HT0,55,spectral
r2,0.09551314987440472,FS0_HT0,55,spectral
CCC,0.23068135388781136,FS0_HT1,55,spectral
MAE,4.942111986441547,FS0_HT1,55,spectral
R2,0.02058490017197743,FS0_HT1,55,spectral
RMSE,6.203884069642856,FS0_HT1,55,spectral
RMSPE,0.1245891199799953,FS0_HT1,55,spectral
RSR,0.9878531369943406,FS0_HT1,55,spectral
r,0.28670753939015736,FS0_HT1,55,spectral
r2,0.0924554370040378,FS0_HT1,55,spectral
CCC,0.2463037467656927,FS1_HT0,55,spectral
MAE,4.859994905812475,FS1_HT0,55,spectral
R2,0.051559915154884964,FS1_HT0,55,spectral
RMSE,6.111356802380563,FS1_HT0,55,spectral
RMSPE,0.12324265564477895,FS1_HT0,55,spectral
RSR,0.9731809403729731,FS1_HT0,55,spectral
r,0.3101414400859146,FS1_HT0,55,spectral
r2,0.10120033911652226,FS1_HT0,55,spectral
CCC,0.24188522397254708,FS1_HT1,55,spectral
MAE,4.792398575250905,FS1_HT1,55,spectral
R2,0.04938160643837308,FS1_HT1,55,spectral
RMSE,6.117275385769346,FS1_HT1,55,spectral
RMSPE,0.12350357037139659,FS1_HT1,55,spectral
RSR,0.9741946985144352,FS1_HT1,55,spectral
r,0.3090355928246529,FS1_HT1,55,spectral
r2,0.09996085391817691,FS1_HT1,55,spectral
CCC,0.3544225774278004,FS0_HT0,56,simulated
MAE,0.6278935984602304,FS0_HT0,56,simulated
R2,0.045279548603260666,FS0_HT0,56,simulated
RMSE,0.7616331365094977,FS0_HT0,56,simulated
RMSPE,2.4524889816950086,FS0_HT0,56,simulated
RSR,0.9671227206030721,FS0_HT0,56,simulated
r,0.4776802330727234,FS0_HT0,56,simulated
r2,0.24118545721914186,FS0_HT0,56,simulated
CCC,0.3919591387134653,FS0_HT1,56,simulated
MAE,0.5656246599389625,FS0_HT1,56,simulated
R2,0.1594462486710063,FS0_HT1,56,simulated
RMSE,0.7192525647369145,FS0_HT1,56,simulated
RMSPE,2.563362979191738,FS0_HT1,56,simulated
RSR,0.9152836218236262,FS0_HT1,56,simulated
r,0.5475673097483066,FS0_HT1,56,simulated
r2,0.30104512490715296,FS0_HT1,56,simulated
CCC,0.1130999202941885,FS1_HT0,56,simulated
MAE,0.698323250528257,FS1_HT0,56,simulated
R2,-0.24143205717962107,FS1_HT0,56,simulated
RMSE,0.8743768912858872,FS1_HT0,56,simulated
RMSPE,2.4393849770736677,FS1_HT0,56,simulated
RSR,1.1003355857177755,FS1_HT0,56,simulated
r,0.1535359752376075,FS1_HT0,56,simulated
r2,0.09268257822158703,FS1_HT0,56,simulated
CCC,0.14924795648394745,FS1_HT1,56,simulated
MAE,0.7160734530056109,FS1_HT1,56,simulated
R2,-0.3055663433563086,FS1_HT1,56,simulated
RMSE,0.8863146147322041,FS1_HT1,56,simulated
RMSPE,3.0036842153893204,FS1_HT1,56,simulated
RSR,1.1186048265291058,FS1_HT1,56,simulated
r,0.20685696356985667,FS1_HT1,56,simulated
r2,0.1017131336439038,FS1_HT1,56,simulated
CCC,0.2648441053188244,FS0_HT0,56,spectral
MAE,4.810192252559301,FS0_HT0,56,spectral
R2,0.040724475785598346,FS0_HT0,56,spectral
RMSE,6.144118753448706,FS0_HT0,56,spectral
RMSPE,0.12358214929031992,FS0_HT0,56,spectral
RSR,0.9787360669546643,FS0_HT0,56,spectral
r,0.32217063326544476,FS0_HT0,56,spectral
r2,0.10690154673159757,FS0_HT0,56,spectral
CCC,0.2943559664004867,FS0_HT1,56,spectral
MAE,4.730527459725073,FS0_HT1,56,spectral
R2,0.07750001848352546,FS0_HT1,56,spectral
RMSE,6.02565232177547,FS0_HT1,56,spectral
RMSPE,0.1198410111828387,FS0_HT1,56,spectral
RSR,0.9599891702042891,FS0_HT1,56,spectral
r,0.35679065245227104,FS0_HT1,56,spectral
r2,0.12959449341970278,FS0_HT1,56,spectral
CCC,0.26893104676135093,FS1_HT0,56,spectral
MAE,4.75593389302036,FS1_HT0,56,spectral
R2,0.05727100630614741,FS1_HT0,56,spectral
RMSE,6.092139119351619,FS1_HT0,56,spectral
RMSPE,0.12187627361759083,FS1_HT0,56,spectral
RSR,0.9706972892021822,FS1_HT0,56,spectral
r,0.33250954362914953,FS1_HT0,56,spectral
r2,0.11184915620523468,FS1_HT0,56,spectral
CCC,0.25517438624414074,FS1_HT1,56,spectral
MAE,4.8176567276789415,FS1_HT1,56,spectral
R2,0.032666594800555025,FS1_HT1,56,spectral
RMSE,6.171120917910807,FS1_HT1,56,spectral
RMSPE,0.12354566302427772,FS1_HT1,56,spectral
RSR,0.9830714290727096,FS1_HT1,56,spectral
r,0.3139176821545634,FS1_HT1,56,spectral
r2,0.1005021281625558,FS1_HT1,56,spectral
CCC,0.3482802423725956,FS0_HT0,57,simulated
MAE,0.7602182417167832,FS0_HT0,57,simulated
R2,0.055386098100565474,FS0_HT0,57,simulated
RMSE,0.9288382626718537,FS0_HT0,57,simulated
RMSPE,3.50779237402579,FS0_HT0,57,simulated
RSR,0.9671000856544193,FS0_HT0,57,simulated
r,0.4858301328371707,FS0_HT0,57,simulated
r2,0.25715766036567433,FS0_HT0,57,simulated
CCC,0.3979388702336878,FS0_HT1,57,simulated
MAE,0.7307404814130894,FS0_HT1,57,simulated
R2,0.15822646949301583,FS0_HT1,57,simulated
RMSE,0.8800423002951472,FS0_HT1,57,simulated
RMSPE,3.936887210547398,FS0_HT1,57,simulated
RSR,0.9133458686928064,FS0_HT1,57,simulated
r,0.527601453603738,FS0_HT1,57,simulated
r2,0.28893832967684807,FS0_HT1,57,simulated
CCC,0.08267225585002431,FS1_HT0,57,simulated
MAE,0.8731067679495386,FS1_HT0,57,simulated
R2,-0.2767394781433669,FS1_HT0,57,simulated
RMSE,1.0756428600695813,FS1_HT0,57,simulated
RMSPE,3.375937487526555,FS1_HT0,57,simulated
RSR,1.1224743411525935,FS1_HT0,57,simulated
r,0.13071648463341573,FS1_HT0,57,simulated
r2,0.058239395817697125,FS1_HT0,57,simulated
CCC,0.021179759810193814,FS1_HT1,57,simulated
MAE,0.8966330831033336,FS1_HT1,57,simulated
R2,-0.3198830252853032,FS1_HT1,57,simulated
RMSE,1.09852121628692,FS1_HT1,57,simulated
RMSPE,2.107706816782591,FS1_HT1,57,simulated
RSR,1.1409564859259675,FS1_HT1,57,simulated
r,0.019748306991946518,FS1_HT1,57,simulated
r2,0.030511261211359136,FS1_HT1,57,simulated
CCC,0.25339087349725825,FS0_HT0,57,spectral
MAE,4.994373830517537,FS0_HT0,57,spectral
R2,-0.049499207749178306,FS0_HT0,57,spectral
RMSE,6.348828340445155,FS0_HT0,57,spectral
RMSPE,0.12575538515488932,FS0_HT0,57,spectral
RSR,1.0179901575194,FS0_HT0,57,spectral
r,0.3116625117654398,FS0_HT0,57,spectral
r2,0.10541350807410102,FS0_HT0,57,spectral
CCC,0.233920036828224,FS0_HT1,57,spectral
MAE,5.0210696915139685,FS0_HT1,57,spectral
R2,-0.08414958455064739,FS0_HT1,57,spectral
RMSE,6.463577336096643,FS0_HT1,57,spectral
RMSPE,0.12864517966349237,FS0_HT1,57,spectral
RSR,1.0329335570943188,FS0_HT1,57,spectral
r,0.28962845364144557,FS0_HT1,57,spectral
r2,0.09772193256065498,FS0_HT1,57,spectral
CCC,0.26761803195689027,FS1_HT0,57,spectral
MAE,4.854392590266146,FS1_HT0,57,spectral
R2,-0.014918991738929433,FS1_HT0,57,spectral
RMSE,6.279575902893184,FS1_HT0,57,spectral
RMSPE,0.12551797202394996,FS1_HT0,57,spectral
RSR,1.0033473008534834,FS1_HT0,57,spectral
r,0.324826172085165,FS1_HT0,57,spectral
r2,0.11214321860357224,FS1_HT0,57,spectral
CCC,0.2595449833833706,FS1_HT1,57,spectral
MAE,4.779021968608231,FS1_HT1,57,spectral
R2,0.04355997369508755,FS1_HT1,57,spectral
RMSE,6.110024481160053,FS1_HT1,57,spectral
RMSPE,0.12251092537115604,FS1_HT1,57,spectral
RSR,0.9770446079543277,FS1_HT1,57,spectral
r,0.32411138850334964,FS1_HT1,57,spectral
r2,0.1096364544813481,FS1_HT1,57,spectral
CCC,0.37684664314808947,FS0_HT0,58,simulated
MAE,0.6997305224699568,FS0_HT0,58,simulated
R2,0.026868425716554123,FS0_HT0,58,simulated
RMSE,0.8683023075328213,FS0_HT0,58,simulated
RMSPE,8.152105295690069,FS0_HT0,58,simulated
RSR,0.9572968141491472,FS0_HT0,58,simulated
r,0.5208470288406115,FS0_HT0,58,simulated
r2,0.3019094775399197,FS0_HT0,58,simulated
CCC,0.40843420044211526,FS0_HT1,58,simulated
MAE,0.6566040472026442,FS0_HT1,58,simulated
R2,0.21274347615774952,FS0_HT1,58,simulated
RMSE,0.8220572673565074,FS0_HT1,58,simulated
RMSPE,13.170168638456483,FS0_HT1,58,simulated
RSR,0.8847914880646904,FS0_HT1,58,simulated
r,0.558294479884798,FS0_HT1,58,simulated
r2,0.31421188808106865,FS0_HT1,58,simulated
CCC,0.016591312427890192,FS1_HT0,58,simulated
MAE,0.850927141222775,FS1_HT0,58,simulated
R2,-0.30328410787400506,FS1_HT0,58,simulated
RMSE,1.0731692329348146,FS1_HT0,58,simulated
RMSPE,6.842308141797767,FS1_HT0,58,simulated
RSR,1.1372048749886106,FS1_HT0,58,simulated
r,0.04033411340550655,FS1_HT0,58,simulated
r2,0.05017661170444558,FS1_HT0,58,simulated
CCC,0.11735419225213026,FS1_HT1,58,simulated
MAE,0.7937132610333941,FS1_HT1,58,simulated
R2,-0.2546329712098667,FS1_HT1,58,simulated
RMSE,1.0233161831338644,FS1_HT1,58,simulated
RMSPE,4.573527811466461,FS1_HT1,58,simulated
RSR,1.1098651286882424,FS1_HT1,58,simulated
r,0.1664266036264716,FS1_HT1,58,simulated
r2,0.0397888021431519,FS1_HT1,58,simulated
CCC,0.25424913838083285,FS0_HT0,58,spectral
MAE,4.748078317521563,FS0_HT0,58,spectral
R2,0.05048224442778722,FS0_HT0,58,spectral
RMSE,6.0933047231910304,FS0_HT0,58,spectral
RMSPE,0.12373518927025418,FS0_HT0,58,spectral
RSR,0.9731003584307972,FS0_HT0,58,spectral
r,0.31995830184791657,FS0_HT0,58,spectral
r2,0.10980374701194673,FS0_HT0,58,spectral
CCC,0.26781849357862886,FS0_HT1,58,spectral
MAE,4.769494656506705,FS0_HT1,58,spectral
R2,0.017078498320693282,FS0_HT1,58,spectral
RMSE,6.179722920927597,FS0_HT1,58,spectral
RMSPE,0.12517125043832972,FS0_HT1,58,spectral
RSR,0.9884835904887513,FS0_HT1,58,spectral
r,0.33355634367054954,FS0_HT1,58,spectral
r2,0.11538172867917877,FS0_HT1,58,spectral
CCC,0.2604672435672005,FS1_HT0,58,spectral
MAE,4.836725588950044,FS1_HT0,58,spectral
R2,0.010551613221895706,FS1_HT0,58,spectral
RMSE,6.185040531998945,FS1_HT0,58,spectral
RMSPE,0.1252982943799762,FS1_HT0,58,spectral
RSR,0.9903911772305891,FS1_HT0,58,spectral
r,0.3221616764068077,FS1_HT0,58,spectral
r2,0.11685476393535524,FS1_HT0,58,spectral
CCC,0.26194576748753856,FS1_HT1,58,spectral
MAE,4.915449616966215,FS1_HT1,58,spectral
R2,0.0008986739584816661,FS1_HT1,58,spectral
RMSE,6.2672413218629375,FS1_HT1,58,spectral
RMSPE,0.12736716226276532,FS1_HT1,58,spectral
RSR,0.9981138981183723,FS1_HT1,58,spectral
r,0.3130117509930842,FS1_HT1,58,spectral
r2,0.10175367508866247,FS1_HT1,58,spectral
CCC,0.2977235517613319,FS0_HT0,59,simulated
MAE,0.7661646143362149,FS0_HT0,59,simulated
R2,0.011871008432881514,FS0_HT0,59,simulated
RMSE,0.9416570606143437,FS0_HT0,59,simulated
RMSPE,4.516642247020185,FS0_HT0,59,simulated
RSR,0.9812357775700576,FS0_HT0,59,simulated
r,0.46738612527565504,FS0_HT0,59,simulated
r2,0.2604955501483507,FS0_HT0,59,simulated
CCC,0.3292181469438372,FS0_HT1,59,simulated
MAE,0.7241062494936369,FS0_HT1,59,simulated
R2,0.10774824355896347,FS0_HT1,59,simulated
RMSE,0.9050277560248088,FS0_HT1,59,simulated
RMSPE,2.1072843472873344,FS0_HT1,59,simulated
RSR,0.9379777875411405,FS0_HT1,59,simulated
r,0.4561419620373693,FS0_HT1,59,simulated
r2,0.27260090294596917,FS0_HT1,59,simulated
CCC,-0.248123077367503,FS1_HT0,59,simulated
MAE,1.060027809269851,FS1_HT0,59,simulated
R2,-0.8661275427560303,FS1_HT0,59,simulated
RMSE,1.3047093437266386,FS1_HT0,59,simulated
RMSPE,3.752461070374472,FS1_HT0,59,simulated
RSR,1.3470660041315874,FS1_HT0,59,simulated
r,-0.27159476303325286,FS1_HT0,59,simulated
r2,0.14207663972424664,FS1_HT0,59,simulated
CCC,-0.1894855035634247,FS1_HT1,59,simulated
