metric,mean,method,i,dataset
r2,0.012806563734910084,FS1_HT1,477,simulated
CCC,0.01233811758673297,FS0_HT0,477,spectral
MAE,4.9458575144930546,FS0_HT0,477,spectral
R2,-0.034327096443952466,FS0_HT0,477,spectral
RMSE,6.3518239888478165,FS0_HT0,477,spectral
RMSPE,0.13054435747525792,FS0_HT0,477,spectral
RSR,1.0167470959528078,FS0_HT0,477,spectral
r,0.17083418855015547,FS0_HT0,477,spectral
r2,0.046034335988572116,FS0_HT0,477,spectral
CCC,0.012415282604779624,FS0_HT1,477,spectral
MAE,4.953066502328431,FS0_HT1,477,spectral
R2,-0.03520264568529874,FS0_HT1,477,spectral
RMSE,6.3548201920685,FS0_HT1,477,spectral
RMSPE,0.13055550227287144,FS0_HT1,477,spectral
RSR,1.0171863688502039,FS0_HT1,477,spectral
r,0.15335602432608916,FS0_HT1,477,spectral
r2,0.041978133593663466,FS0_HT1,477,spectral
CCC,0.014176544731076806,FS1_HT0,477,spectral
MAE,4.977114068609983,FS1_HT0,477,spectral
R2,-0.057882744584982396,FS1_HT0,477,spectral
RMSE,6.413628400658567,FS1_HT0,477,spectral
RMSPE,0.13171085311044156,FS1_HT0,477,spectral
RSR,1.0272235888646428,FS1_HT0,477,spectral
r,0.1510467618999748,FS1_HT0,477,spectral
r2,0.041103610132135995,FS1_HT0,477,spectral
CCC,0.015546611220981669,FS1_HT1,477,spectral
MAE,4.925373600602379,FS1_HT1,477,spectral
R2,-0.008232683594943757,FS1_HT1,477,spectral
RMSE,6.273564652895866,FS1_HT1,477,spectral
RMSPE,0.1301691318071899,FS1_HT1,477,spectral
RSR,1.0040284776568182,FS1_HT1,477,spectral
r,0.1396520516552509,FS1_HT1,477,spectral
r2,0.042357644742210133,FS1_HT1,477,spectral
CCC,0.4702950536416253,FS0_HT0,478,simulated
MAE,0.646607146124845,FS0_HT0,478,simulated
R2,0.2455218329864029,FS0_HT0,478,simulated
RMSE,0.8065731723132812,FS0_HT0,478,simulated
RMSPE,1.498248994031746,FS0_HT0,478,simulated
RSR,0.8601852874290807,FS0_HT0,478,simulated
r,0.6352320983451147,FS0_HT0,478,simulated
r2,0.45685667317025913,FS0_HT0,478,simulated
CCC,0.40775563007141385,FS0_HT1,478,simulated
MAE,0.6365093391427947,FS0_HT1,478,simulated
R2,0.2694437783811595,FS0_HT1,478,simulated
RMSE,0.7971263412863909,FS0_HT1,478,simulated
RMSPE,1.294838838641578,FS0_HT1,478,simulated
RSR,0.8478277263872599,FS0_HT1,478,simulated
r,0.6086177080218649,FS0_HT1,478,simulated
r2,0.4349196889750543,FS0_HT1,478,simulated
CCC,-0.04307019223119386,FS1_HT0,478,simulated
MAE,0.8384723996796002,FS1_HT0,478,simulated
R2,-0.19060770060864782,FS1_HT0,478,simulated
RMSE,1.038190489089067,FS1_HT0,478,simulated
RMSPE,1.5160463876995185,FS1_HT0,478,simulated
RSR,1.0908242482409403,FS1_HT0,478,simulated
r,-0.06897905949255803,FS1_HT0,478,simulated
r2,0.007839269330884507,FS1_HT0,478,simulated
CCC,-0.04747641884781254,FS1_HT1,478,simulated
MAE,0.8450992744821123,FS1_HT1,478,simulated
R2,-0.23995116419817028,FS1_HT1,478,simulated
RMSE,1.0578068910676903,FS1_HT1,478,simulated
RMSPE,1.5951396836470737,FS1_HT1,478,simulated
RSR,1.1122082257781196,FS1_HT1,478,simulated
r,-0.07193081118289613,FS1_HT1,478,simulated
r2,0.008247866920403744,FS1_HT1,478,simulated
CCC,0.019083340003137873,FS0_HT0,478,spectral
MAE,4.908389928372985,FS0_HT0,478,spectral
R2,0.00037306623727317856,FS0_HT0,478,spectral
RMSE,6.2823753305009005,FS0_HT0,478,spectral
RMSPE,0.13083065406952327,FS0_HT0,478,spectral
RSR,0.9998115836991778,FS0_HT0,478,spectral
r,0.2198262370024771,FS0_HT0,478,spectral
r2,0.05588914817240644,FS0_HT0,478,spectral
CCC,0.020261893366738365,FS0_HT1,478,spectral
MAE,4.918038494477527,FS0_HT1,478,spectral
R2,-0.00678911181142503,FS0_HT1,478,spectral
RMSE,6.3035318438116805,FS0_HT1,478,spectral
RMSPE,0.13098446596433674,FS0_HT1,478,spectral
RSR,1.00335390345544,FS0_HT1,478,spectral
r,0.1669133914364861,FS0_HT1,478,spectral
r2,0.03508003778227589,FS0_HT1,478,spectral
CCC,0.013442616920719807,FS1_HT0,478,spectral
MAE,4.9172012852777645,FS1_HT0,478,spectral
R2,-0.0010553786072824867,FS1_HT0,478,spectral
RMSE,6.2869245358920605,FS1_HT0,478,spectral
RMSPE,0.13099017916491346,FS1_HT0,478,spectral
RSR,1.0005251651896088,FS1_HT0,478,spectral
r,0.1971521769771271,FS1_HT0,478,spectral
r2,0.04627809200691692,FS1_HT0,478,spectral
CCC,0.015482392660969407,FS1_HT1,478,spectral
MAE,5.010909076842259,FS1_HT1,478,spectral
R2,-0.05869966304751704,FS1_HT1,478,spectral
RMSE,6.452821403996602,FS1_HT1,478,spectral
RMSPE,0.1334426184456165,FS1_HT1,478,spectral
RSR,1.0279759155119195,FS1_HT1,478,spectral
r,0.08765259848019252,FS1_HT1,478,spectral
r2,0.02673645172734525,FS1_HT1,478,spectral
CCC,0.5017331282084091,FS0_HT0,479,simulated
MAE,0.620795349406065,FS0_HT0,479,simulated
R2,0.36393501518098664,FS0_HT0,479,simulated
RMSE,0.7547854542132287,FS0_HT0,479,simulated
RMSPE,1.3474819810030918,FS0_HT0,479,simulated
RSR,0.7968109104336676,FS0_HT0,479,simulated
r,0.7446088063714881,FS0_HT0,479,simulated
r2,0.5567454121325299,FS0_HT0,479,simulated
CCC,0.4261298444720695,FS0_HT1,479,simulated
MAE,0.7104785190339223,FS0_HT1,479,simulated
R2,-0.7491570279426718,FS0_HT1,479,simulated
RMSE,1.05950927931416,FS0_HT1,479,simulated
RMSPE,1.5531163748200918,FS0_HT1,479,simulated
RSR,1.1389813095632895,FS0_HT1,479,simulated
r,0.6712300947259304,FS0_HT1,479,simulated
r2,0.4821389851149659,FS0_HT1,479,simulated
CCC,0.06083298906525508,FS1_HT0,479,simulated
MAE,0.8522172626514705,FS1_HT0,479,simulated
R2,-0.12348993503977172,FS1_HT0,479,simulated
RMSE,1.0013781801409305,FS1_HT0,479,simulated
RMSPE,1.8440620005669062,FS1_HT0,479,simulated
RSR,1.0572786673000216,FS1_HT0,479,simulated
r,0.0849624599290063,FS1_HT0,479,simulated
r2,0.044992421319086304,FS1_HT0,479,simulated
CCC,0.04086734878667922,FS1_HT1,479,simulated
MAE,0.8451924594746121,FS1_HT1,479,simulated
R2,-0.15353453789876867,FS1_HT1,479,simulated
RMSE,1.0131878141202206,FS1_HT1,479,simulated
RMSPE,1.8626452996246594,FS1_HT1,479,simulated
RSR,1.0709071532703078,FS1_HT1,479,simulated
r,0.06951894511912209,FS1_HT1,479,simulated
r2,0.039740001289563884,FS1_HT1,479,simulated
CCC,0.015140719820092094,FS0_HT0,479,spectral
MAE,4.937900383040878,FS0_HT0,479,spectral
R2,-0.019835657569510067,FS0_HT0,479,spectral
RMSE,6.303338341462241,FS0_HT0,479,spectral
RMSPE,0.13043626479889767,FS0_HT0,479,spectral
RSR,1.0098206357117647,FS0_HT0,479,spectral
r,0.1201874800644337,FS0_HT0,479,spectral
r2,0.017888243530574516,FS0_HT0,479,spectral
CCC,0.0066484054365702466,FS0_HT1,479,spectral
MAE,4.960576964370504,FS0_HT1,479,spectral
R2,-0.037091572619191736,FS0_HT1,479,spectral
RMSE,6.358035815303424,FS0_HT1,479,spectral
RMSPE,0.13159982354500618,FS0_HT1,479,spectral
RSR,1.0182078600016093,FS0_HT1,479,spectral
r,0.02137138515092125,FS0_HT1,479,spectral
r2,0.011622599928800397,FS0_HT1,479,spectral
CCC,0.014126823458944476,FS1_HT0,479,spectral
MAE,5.028095503430457,FS1_HT0,479,spectral
R2,-0.08703709330919449,FS1_HT0,479,spectral
RMSE,6.501891534030864,FS1_HT0,479,spectral
RMSPE,0.1336366078017019,FS1_HT0,479,spectral
RSR,1.0422833183943576,FS1_HT0,479,spectral
r,0.04434488951284217,FS1_HT0,479,spectral
r2,0.005731561709243566,FS1_HT0,479,spectral
CCC,0.0025055935116045417,FS1_HT1,479,spectral
MAE,4.989718337571878,FS1_HT1,479,spectral
R2,-0.04826463446261768,FS1_HT1,479,spectral
RMSE,6.3925737964971185,FS1_HT1,479,spectral
RMSPE,0.13228074643096227,FS1_HT1,479,spectral
RSR,1.0236076570853458,FS1_HT1,479,spectral
r,-0.04656642776364535,FS1_HT1,479,spectral
r2,0.01714485741594552,FS1_HT1,479,spectral
CCC,0.4133232347039673,FS0_HT0,480,simulated
MAE,0.6463870913803916,FS0_HT0,480,simulated
R2,0.2641692502431788,FS0_HT0,480,simulated
RMSE,0.7973773464034901,FS0_HT0,480,simulated
RMSPE,5.6771609208170375,FS0_HT0,480,simulated
RSR,0.8567623255474122,FS0_HT0,480,simulated
r,0.639120722926319,FS0_HT0,480,simulated
r2,0.4141924906531503,FS0_HT0,480,simulated
CCC,0.41558780099603043,FS0_HT1,480,simulated
MAE,0.6475600939390539,FS0_HT1,480,simulated
R2,0.23640800393637068,FS0_HT1,480,simulated
RMSE,0.8090986925118049,FS0_HT1,480,simulated
RMSPE,6.829523818226781,FS0_HT1,480,simulated
RSR,0.8712510177446706,FS0_HT1,480,simulated
r,0.6057211362963603,FS0_HT1,480,simulated
r2,0.3816767959510407,FS0_HT1,480,simulated
CCC,-0.10482212003547235,FS1_HT0,480,simulated
MAE,0.8919532866073073,FS1_HT0,480,simulated
R2,-0.5547967746500785,FS1_HT0,480,simulated
RMSE,1.1265449967098575,FS1_HT0,480,simulated
RMSPE,6.640952005244114,FS1_HT0,480,simulated
RSR,1.2293929075735863,FS1_HT0,480,simulated
r,-0.1314674668932999,FS1_HT0,480,simulated
r2,0.039836441254390495,FS1_HT0,480,simulated
CCC,-0.09698551612361372,FS1_HT1,480,simulated
MAE,0.8552380941263426,FS1_HT1,480,simulated
R2,-0.3709209207022962,FS1_HT1,480,simulated
RMSE,1.0759320428527368,FS1_HT1,480,simulated
RMSPE,5.142428662048426,FS1_HT1,480,simulated
RSR,1.1647521186411884,FS1_HT1,480,simulated
r,-0.15777409320159558,FS1_HT1,480,simulated
r2,0.05362381843609469,FS1_HT1,480,simulated
CCC,0.027304541027585488,FS0_HT0,480,spectral
MAE,4.899756650872892,FS0_HT0,480,spectral
R2,0.0004974604511943203,FS0_HT0,480,spectral
RMSE,6.263048909102233,FS0_HT0,480,spectral
RMSPE,0.13004532362386892,FS0_HT0,480,spectral
RSR,0.9996967682366751,FS0_HT0,480,spectral
r,0.22584081132971728,FS0_HT0,480,spectral
r2,0.056659207423457536,FS0_HT0,480,spectral
CCC,0.012734742266036542,FS0_HT1,480,spectral
MAE,4.91174491253972,FS0_HT1,480,spectral
R2,-0.005416508159768396,FS0_HT1,480,spectral
RMSE,6.281430402035512,FS0_HT1,480,spectral
RMSPE,0.13027897849146428,FS0_HT1,480,spectral
RSR,1.0026878482500328,FS0_HT1,480,spectral
r,0.18015554253710242,FS0_HT1,480,spectral
r2,0.04421447891418362,FS0_HT1,480,spectral
CCC,0.007088273714109468,FS1_HT0,480,spectral
MAE,4.930522611431217,FS1_HT0,480,spectral
R2,-0.012458186632904078,FS1_HT0,480,spectral
RMSE,6.303229423711043,FS1_HT0,480,spectral
RMSPE,0.1307983397208905,FS1_HT0,480,spectral
RSR,1.0061905871677161,FS1_HT0,480,spectral
r,0.138034248961759,FS1_HT0,480,spectral
r2,0.03416548055398857,FS1_HT0,480,spectral
CCC,-0.0063004676432458885,FS1_HT1,480,spectral
MAE,5.03588545041584,FS1_HT1,480,spectral
R2,-0.10131520637030252,FS1_HT1,480,spectral
RMSE,6.56184384986994,FS1_HT1,480,spectral
RMSPE,0.13491188180305397,FS1_HT1,480,spectral
RSR,1.0460031911211138,FS1_HT1,480,spectral
r,0.12018882055236954,FS1_HT1,480,spectral
r2,0.03510116320100594,FS1_HT1,480,spectral
CCC,0.38065609815598644,FS0_HT0,481,simulated
MAE,0.6460904584548409,FS0_HT0,481,simulated
R2,0.221486365656736,FS0_HT0,481,simulated
RMSE,0.8167407205696293,FS0_HT0,481,simulated
RMSPE,6.990859267714155,FS0_HT0,481,simulated
RSR,0.8799943921051654,FS0_HT0,481,simulated
r,0.6051555174405608,FS0_HT0,481,simulated
r2,0.3908175404040761,FS0_HT0,481,simulated
CCC,0.36047481197723713,FS0_HT1,481,simulated
MAE,0.6525746583377412,FS0_HT1,481,simulated
R2,0.19623310793665974,FS0_HT1,481,simulated
RMSE,0.8277138011986033,FS0_HT1,481,simulated
RMSPE,6.802570313898211,FS0_HT1,481,simulated
RSR,0.8931213062125684,FS0_HT1,481,simulated
r,0.583634760863024,FS0_HT1,481,simulated
r2,0.3683394566783039,FS0_HT1,481,simulated
CCC,-0.09014929803165231,FS1_HT0,481,simulated
MAE,0.857817983062853,FS1_HT0,481,simulated
R2,-0.4083881267781743,FS1_HT0,481,simulated
RMSE,1.0975741262534158,FS1_HT0,481,simulated
RMSPE,7.106443902503324,FS1_HT0,481,simulated
RSR,1.1819634201185618,FS1_HT0,481,simulated
r,-0.13275532257266168,FS1_HT0,481,simulated
r2,0.030265074418850096,FS1_HT0,481,simulated
CCC,-0.10388524450207645,FS1_HT1,481,simulated
MAE,0.8550902745815817,FS1_HT1,481,simulated
R2,-0.35718238096927035,FS1_HT1,481,simulated
RMSE,1.0824741154504705,FS1_HT1,481,simulated
RMSPE,7.507821309374938,FS1_HT1,481,simulated
RSR,1.1627209007725288,FS1_HT1,481,simulated
r,-0.166684833977711,FS1_HT1,481,simulated
r2,0.051161159378552166,FS1_HT1,481,simulated
CCC,0.032870460703555295,FS0_HT0,481,spectral
MAE,4.867340848112674,FS0_HT0,481,spectral
R2,0.005751183669558224,FS0_HT0,481,spectral
RMSE,6.26534177996329,FS0_HT0,481,spectral
RMSPE,0.12992022322763508,FS0_HT0,481,spectral
RSR,0.9970412521368905,FS0_HT0,481,spectral
r,0.1818814659037383,FS0_HT0,481,spectral
r2,0.042076045065523926,FS0_HT0,481,spectral
CCC,0.011651446899133009,FS0_HT1,481,spectral
MAE,4.921241428092036,FS0_HT1,481,spectral
R2,-0.009239784984487586,FS0_HT1,481,spectral
RMSE,6.314874329892371,FS0_HT1,481,spectral
RMSPE,0.1306869580731939,FS0_HT1,481,spectral
RSR,1.0045914165057983,FS0_HT1,481,spectral
r,0.07500492220253156,FS0_HT1,481,spectral
r2,0.009457702705937782,FS0_HT1,481,spectral
CCC,0.006767110382378734,FS1_HT0,481,spectral
MAE,4.925499690850027,FS1_HT0,481,spectral
R2,-0.013178713200712112,FS1_HT0,481,spectral
RMSE,6.326662341252157,FS1_HT0,481,spectral
RMSPE,0.13093837827068155,FS1_HT0,481,spectral
RSR,1.0064713063816684,FS1_HT0,481,spectral
r,0.04012123561162032,FS1_HT0,481,spectral
r2,0.007488557671799121,FS1_HT0,481,spectral
CCC,3.61398534941524e-05,FS1_HT1,481,spectral
MAE,4.92030399398872,FS1_HT1,481,spectral
R2,-0.010120316510144955,FS1_HT1,481,spectral
RMSE,6.317573623162527,FS1_HT1,481,spectral
RMSPE,0.13074470934382082,FS1_HT1,481,spectral
RSR,1.0050205133109826,FS1_HT1,481,spectral
r,0.007634648995013005,FS1_HT1,481,spectral
r2,0.006673267892135087,FS1_HT1,481,spectral
CCC,0.4630073464321881,FS0_HT0,482,simulated
MAE,0.6861322502445016,FS0_HT0,482,simulated
R2,0.2999586327943684,FS0_HT0,482,simulated
RMSE,0.8340452551504708,FS0_HT0,482,simulated
RMSPE,1.6473442585341727,FS0_HT0,482,simulated
RSR,0.8358096876153386,FS0_HT0,482,simulated
r,0.6916442127157463,FS0_HT0,482,simulated
r2,0.4890268139188457,FS0_HT0,482,simulated
CCC,0.37401445368545205,FS0_HT1,482,simulated
MAE,0.7507342406448998,FS0_HT1,482,simulated
R2,0.08595805818841304,FS0_HT1,482,simulated
RMSE,0.9150037871100238,FS0_HT1,482,simulated
RMSPE,2.5959767472044826,FS0_HT1,482,simulated
RSR,0.9438310446408028,FS0_HT1,482,simulated
r,0.5620680552204995,FS0_HT1,482,simulated
r2,0.3988671291247514,FS0_HT1,482,simulated
CCC,0.172736012344266,FS1_HT0,482,simulated
MAE,0.8766444202230744,FS1_HT0,482,simulated
R2,-0.13645612313183908,FS1_HT0,482,simulated
RMSE,1.0581576808505098,FS1_HT0,482,simulated
RMSPE,2.888914631025137,FS1_HT0,482,simulated
RSR,1.0630616492033689,FS1_HT0,482,simulated
r,0.2309993937605733,FS1_HT0,482,simulated
r2,0.05657818187792678,FS1_HT0,482,simulated
CCC,0.09936051651494207,FS1_HT1,482,simulated
MAE,0.8555542654014021,FS1_HT1,482,simulated
R2,-0.1695156402524504,FS1_HT1,482,simulated
RMSE,1.0695607366289082,FS1_HT1,482,simulated
RMSPE,2.8209828264619774,FS1_HT1,482,simulated
RSR,1.0787686007340722,FS1_HT1,482,simulated
r,0.15242109840762075,FS1_HT1,482,simulated
r2,0.03029568484642285,FS1_HT1,482,simulated
CCC,0.026839148772638856,FS0_HT0,482,spectral
MAE,4.881016131168425,FS0_HT0,482,spectral
R2,0.014710587132077846,FS0_HT0,482,spectral
RMSE,6.242757140964407,FS0_HT0,482,spectral
RMSPE,0.12994381848349085,FS0_HT0,482,spectral
RSR,0.9925182240514989,FS0_HT0,482,spectral
r,0.22309168155435727,FS0_HT0,482,spectral
r2,0.06400806551335833,FS0_HT0,482,spectral
CCC,0.025911225801037118,FS0_HT1,482,spectral
MAE,4.911002319098456,FS0_HT1,482,spectral
R2,0.004548124184238822,FS0_HT1,482,spectral
RMSE,6.275602931467931,FS0_HT1,482,spectral
RMSPE,0.1301283642921211,FS0_HT1,482,spectral
RSR,0.9977175263540422,FS0_HT1,482,spectral
r,0.16531884287149726,FS0_HT1,482,spectral
r2,0.03721967682953943,FS0_HT1,482,spectral
CCC,0.03235350092328382,FS1_HT0,482,spectral
MAE,4.8718551864626765,FS1_HT0,482,spectral
R2,0.013822432389452088,FS1_HT0,482,spectral
RMSE,6.245049587312904,FS1_HT0,482,spectral
RMSPE,0.1301996597048516,FS1_HT0,482,spectral
RSR,0.9929418810253402,FS1_HT0,482,spectral
r,0.16299666001141916,FS1_HT0,482,spectral
r2,0.03777330638507671,FS1_HT0,482,spectral
CCC,0.007019486111207379,FS1_HT1,482,spectral
MAE,4.914504315211792,FS1_HT1,482,spectral
R2,-0.000551992773299892,FS1_HT1,482,spectral
RMSE,6.291565701326718,FS1_HT1,482,spectral
RMSPE,0.13060852880452098,FS1_HT1,482,spectral
RSR,1.0002672798711296,FS1_HT1,482,spectral
r,0.10823521438565095,FS1_HT1,482,spectral
r2,0.0202064074847698,FS1_HT1,482,spectral
CCC,0.37856249045945933,FS0_HT0,483,simulated
MAE,0.7707085838992045,FS0_HT0,483,simulated
R2,0.21216971839740717,FS0_HT0,483,simulated
RMSE,0.9470053966185283,FS0_HT0,483,simulated
RMSPE,3.263681730326334,FS0_HT0,483,simulated
RSR,0.8831008423039712,FS0_HT0,483,simulated
r,0.650159443709209,FS0_HT0,483,simulated
r2,0.42839397248560135,FS0_HT0,483,simulated
CCC,0.3986365692835416,FS0_HT1,483,simulated
MAE,0.8099616278852453,FS0_HT1,483,simulated
R2,0.15043565306761875,FS0_HT1,483,simulated
RMSE,0.9796636501390242,FS0_HT1,483,simulated
RMSPE,3.504768173988718,FS0_HT1,483,simulated
RSR,0.9164872773863166,FS0_HT1,483,simulated
r,0.6357307385593396,FS0_HT1,483,simulated
r2,0.4121500529645855,FS0_HT1,483,simulated
CCC,-0.08002303077048328,FS1_HT0,483,simulated
MAE,1.0326234172934683,FS1_HT0,483,simulated
R2,-0.3888318857928661,FS1_HT0,483,simulated
RMSE,1.256508866025407,FS1_HT0,483,simulated
RMSPE,3.173229306400157,FS1_HT0,483,simulated
RSR,1.1745215802649942,FS1_HT0,483,simulated
r,-0.15508479891216845,FS1_HT0,483,simulated
r2,0.06791776669171116,FS1_HT0,483,simulated
CCC,-0.0946269679713522,FS1_HT1,483,simulated
MAE,1.0500614149868976,FS1_HT1,483,simulated
R2,-0.4432028527562289,FS1_HT1,483,simulated
RMSE,1.2785191962020046,FS1_HT1,483,simulated
RMSPE,3.260518600395674,FS1_HT1,483,simulated
RSR,1.1970226750991313,FS1_HT1,483,simulated
r,-0.16247776913075715,FS1_HT1,483,simulated
r2,0.07100523736506346,FS1_HT1,483,simulated
CCC,0.05724164311831459,FS0_HT0,483,spectral
MAE,4.917477870633958,FS0_HT0,483,spectral
R2,0.0002469928029763313,FS0_HT0,483,spectral
RMSE,6.2467966413347655,FS0_HT0,483,spectral
RMSPE,0.12884190074894525,FS0_HT0,483,spectral
RSR,0.9998556835090884,FS0_HT0,483,spectral
r,0.20394642331909743,FS0_HT0,483,spectral
r2,0.05718586862629208,FS0_HT0,483,spectral
CCC,0.06338188029649391,FS0_HT1,483,spectral
MAE,4.929338261997526,FS0_HT1,483,spectral
R2,-0.006137916064079185,FS0_HT1,483,spectral
RMSE,6.267874454729585,FS0_HT1,483,spectral
RMSPE,0.12920427031623127,FS0_HT1,483,spectral
RSR,1.0030284197118997,FS0_HT1,483,spectral
r,0.18056159800439975,FS0_HT1,483,spectral
r2,0.05052625160775946,FS0_HT1,483,spectral
CCC,0.0431252760195681,FS1_HT0,483,spectral
MAE,4.919888485965026,FS1_HT0,483,spectral
R2,-0.007139061949870351,FS1_HT0,483,spectral
RMSE,6.258638523646441,FS1_HT0,483,spectral
RMSPE,0.12928851231393815,FS1_HT0,483,spectral
RSR,1.0033650613590597,FS1_HT0,483,spectral
r,0.16398811698700613,FS1_HT0,483,spectral
r2,0.034305708028856005,FS1_HT0,483,spectral
CCC,0.007425837713139724,FS1_HT1,483,spectral
MAE,4.955926049784621,FS1_HT1,483,spectral
R2,-0.02393520308304451,FS1_HT1,483,spectral
RMSE,6.312481575143146,FS1_HT1,483,spectral
RMSPE,0.13059834090708358,FS1_HT1,483,spectral
RSR,1.0117878965357494,FS1_HT1,483,spectral
r,0.11897698751864823,FS1_HT1,483,spectral
r2,0.02761623432316055,FS1_HT1,483,spectral
CCC,0.5056804387932432,FS0_HT0,484,simulated
MAE,0.6209509966906165,FS0_HT0,484,simulated
R2,0.3555283155750216,FS0_HT0,484,simulated
RMSE,0.7732578782849406,FS0_HT0,484,simulated
RMSPE,12.595966274584159,FS0_HT0,484,simulated
RSR,0.8008065015453807,FS0_HT0,484,simulated
r,0.6847244341720691,FS0_HT0,484,simulated
r2,0.47701972721766256,FS0_HT0,484,simulated
CCC,0.5153759152731898,FS0_HT1,484,simulated
MAE,0.6164780189562519,FS0_HT1,484,simulated
R2,0.35331146402710434,FS0_HT1,484,simulated
RMSE,0.7743563575926438,FS0_HT1,484,simulated
RMSPE,12.617947766660155,FS0_HT1,484,simulated
RSR,0.8019391249572901,FS0_HT1,484,simulated
r,0.6713847360510772,FS0_HT1,484,simulated
r2,0.46209058289858246,FS0_HT1,484,simulated
CCC,0.18567533790638827,FS1_HT0,484,simulated
MAE,0.7704286043251851,FS1_HT0,484,simulated
R2,-0.009395176370968473,FS1_HT0,484,simulated
RMSE,0.9636111476867825,FS1_HT0,484,simulated
RMSPE,20.02158674923772,FS1_HT0,484,simulated
RSR,1.0038413357040235,FS1_HT0,484,simulated
r,0.2934484868848265,FS1_HT0,484,simulated
r2,0.09946289640443232,FS1_HT0,484,simulated
CCC,0.1529330651385825,FS1_HT1,484,simulated
MAE,0.7968584308294964,FS1_HT1,484,simulated
R2,-0.03113091758786648,FS1_HT1,484,simulated
RMSE,0.975228498603081,FS1_HT1,484,simulated
RMSPE,20.152349152393445,FS1_HT1,484,simulated
RSR,1.015034406692484,FS1_HT1,484,simulated
r,0.25596813490234566,FS1_HT1,484,simulated
r2,0.07440440068412132,FS1_HT1,484,simulated
CCC,0.013693916463254671,FS0_HT0,484,spectral
MAE,4.891675734148414,FS0_HT0,484,spectral
R2,0.0037968690804712547,FS0_HT0,484,spectral
RMSE,6.262323341703459,FS0_HT0,484,spectral
RMSPE,0.12980296497075247,FS0_HT0,484,spectral
RSR,0.9980965343219623,FS0_HT0,484,spectral
r,0.19456987183919505,FS0_HT0,484,spectral
r2,0.046165600908146774,FS0_HT0,484,spectral
CCC,0.01758137569784792,FS0_HT1,484,spectral
MAE,5.197510684906327,FS0_HT1,484,spectral
R2,-0.7280372866743725,FS0_HT1,484,spectral
RMSE,7.901183762548408,FS0_HT1,484,spectral
RMSPE,0.15906113965425517,FS0_HT1,484,spectral
RSR,1.2437168673934784,FS0_HT1,484,spectral
r,0.07879183691471817,FS0_HT1,484,spectral
r2,0.013233062770196969,FS0_HT1,484,spectral
CCC,0.004630676623950738,FS1_HT0,484,spectral
MAE,4.926126579985443,FS1_HT0,484,spectral
R2,-0.007638592915136999,FS1_HT0,484,spectral
RMSE,6.296894612736304,FS1_HT0,484,spectral
RMSPE,0.1304323931629084,FS1_HT0,484,spectral
RSR,1.0037980882355226,FS1_HT0,484,spectral
r,0.12303432964062203,FS1_HT0,484,spectral
r2,0.03378377710660694,FS1_HT0,484,spectral
CCC,7.924655437962328e-05,FS1_HT1,484,spectral
MAE,5.356764084267377,FS1_HT1,484,spectral
R2,-1.8565946625779681,FS1_HT1,484,spectral
RMSE,9.254776429687471,FS1_HT1,484,spectral
RMSPE,0.18767693579345598,FS1_HT1,484,spectral
RSR,1.4510891593917168,FS1_HT1,484,spectral
r,0.05623546037951345,FS1_HT1,484,spectral
r2,0.023329151057573376,FS1_HT1,484,spectral
CCC,0.4358313754927684,FS0_HT0,485,simulated
MAE,0.6274198511673206,FS0_HT0,485,simulated
R2,0.282273100261944,FS0_HT0,485,simulated
RMSE,0.8122050661575658,FS0_HT0,485,simulated
RMSPE,4.100980560000057,FS0_HT0,485,simulated
RSR,0.844166986432343,FS0_HT0,485,simulated
r,0.6963001331038919,FS0_HT0,485,simulated
r2,0.5140174487690156,FS0_HT0,485,simulated
CCC,0.4358313754927684,FS0_HT1,485,simulated
MAE,0.6274198511673206,FS0_HT1,485,simulated
R2,0.282273100261944,FS0_HT1,485,simulated
RMSE,0.8122050661575658,FS0_HT1,485,simulated
RMSPE,4.100980560000057,FS0_HT1,485,simulated
RSR,0.844166986432343,FS0_HT1,485,simulated
r,0.6963001331038919,FS0_HT1,485,simulated
r2,0.5140174487690156,FS0_HT1,485,simulated
CCC,-0.0018153476668215512,FS1_HT0,485,simulated
MAE,0.8808626022880931,FS1_HT0,485,simulated
R2,-0.3476676074138694,FS1_HT0,485,simulated
RMSE,1.0966332988592635,FS1_HT0,485,simulated
RMSPE,3.574612608130667,FS1_HT0,485,simulated
RSR,1.1488894292366854,FS1_HT0,485,simulated
r,0.04202266596283227,FS1_HT0,485,simulated
r2,0.035587653575996324,FS1_HT0,485,simulated
CCC,-0.04945980297149487,FS1_HT1,485,simulated
MAE,0.8412258998927031,FS1_HT1,485,simulated
R2,-0.24472671661001533,FS1_HT1,485,simulated
RMSE,1.0679986331335765,FS1_HT1,485,simulated
RMSPE,3.1518908325236357,FS1_HT1,485,simulated
RSR,1.1117756056242833,FS1_HT1,485,simulated
r,-0.07681179457322665,FS1_HT1,485,simulated
r2,0.035575855843209936,FS1_HT1,485,simulated
CCC,0.028935735849524642,FS0_HT0,485,spectral
MAE,4.9212023120120065,FS0_HT0,485,spectral
R2,-0.011442951302834858,FS0_HT0,485,spectral
RMSE,6.2810371208064435,FS0_HT0,485,spectral
RMSPE,0.13001558156185128,FS0_HT0,485,spectral
RSR,1.0056859516562198,FS0_HT0,485,spectral
r,0.14178196151666503,FS0_HT0,485,spectral
r2,0.023472451038725216,FS0_HT0,485,spectral
